V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,V_42,TargetVariable
4.260447567,1.560332269,45.9446,35.73857,75.21014,57.6619148,55.24633,7728.804,35.724884,483.0143,65.7111,776.3941,18.26,18.2715244,1.04082787,18.4034653,73.6781845,43.67458,58.6995735,97,50.25875,19.2870464,25.8954849,757.995,31.59701,123.9008,347.6425,347.67804,66.4,76.858,33.6,1.03934348,3901.28149,7725.232,256.243225,143.031769,3161.74365,3171.02417,12.7966919,2316.50879,1599.99646,7.01704454,582.0833333
4.24778702,1.568014318,45.90677,37.2215652,74.67545,58.43862,54.8447838,7642.061,34.5331421,483.0143,64.83785,776.1793,18.26,18.2608242,1.03567278,18.3949852,73.71633,43.2065544,58.9914742,97,50.3101921,20.1571255,25.4388924,753,31.46592,124.81076,344.067383,343.8743,66.4,76.858,33.6,1.03555274,3861.1062,7630.03857,257.832642,155.061218,2958.03687,2972.452,13.5705881,2304.204,1599.96,7.41060352,574.6
3.82471241,1.570807804,45.52972,37.1706276,74.68304,58.0916138,54.8547554,7645.018,34.993927,483.0143,64.38566,791.0365,18.26,18.2778454,1.03502238,18.4205456,73.79263,42.8510857,58.2810822,97,50.1657562,19.6185169,24.9458313,754,31.4058418,124.642296,343.621368,344.517548,66.4,76.858,33.6,1.034475,3884.115,7614.419,258.772125,154.484543,3022.82642,2990.82764,13.3607044,2017.95483,1599.534,7.232185,599.5
4.815322571,1.562334727,46.11871,35.9964561,74.9448242,57.9119034,54.9236,7667.84961,34.72812,483.0143,66.2092056,774.8662,18.26,18.2985249,1.03547025,18.4848881,73.60536,43.4489136,59.2191467,97,51.5150337,20.00801,24.47637,754,31.426569,124.43821,345.560272,345.197174,66.4,76.858,33.6,1.03497243,3906.283,7685.33838,255.026428,147.451218,3082.49316,3098.94824,13.8593216,2018.71252,1598.88684,7.26646233,569.0833333
4.488135374,1.555834056,45.48519,36.0290222,75.33215,57.948967,54.9340248,7655.264,34.7514343,483.0143,64.42359,750.805054,18.26,18.2997932,1.034712,18.4720058,73.64004,42.9759369,58.6871147,97,50.13489,21.1471844,24.900919,754,31.3796,124.475189,344.1466,344.4245,66.4,76.858,33.6,1.03518593,3885.7627,7647.48535,252.750565,143.7049,3228.37158,3202.661,13.6758118,1806.75879,1599.39551,7.0361495,585.5
4.597548311,1.583219985,45.79069,41.35326,74.65082,64.7744751,54.663105,7607.027,23.7456818,483.0143,63.7026024,807.8976,17.69,17.47869,1.03537047,18.3263283,73.79263,44.33901,58.04724,96,48.5519142,20.2317657,24.7852516,743,30.5147552,122.734779,342.859741,342.9097,66.4,76.858,33.6,1.0352056,3861.8855,7596.993,254.633743,164.215759,2528.15747,2524.91431,12.960083,1816.20508,1601.97913,6.510351,604.2
4.66516217,4.11E-09,46.9710846,38.5340843,65.8999,72.32031,55.6263542,7794.956,10.8344965,483.0143,67.57076,751.8947,15.29,15.1063271,1.03541625,18.3281231,69.86725,43.1033669,49.58711,97,48.6857376,20.694376,26.0212135,753,31.2507572,128.649536,350.303955,350.9002,65,75.7575,35,1.03488684,4192.41846,7764.26172,225.1728,0,3084.30884,0,13.6258659,1808.54626,4.08E-06,7.93805,456.5
5.688173166,1.563327353,42.7660027,20.8017883,79.27364,67.14718,58.9481468,8458.432,20.15326,483.0143,58.7701225,837.556152,22,22.034153,1.03999555,26.7549248,73.26238,56.66281,54.70639,66,181.7844,25.9545326,10.2205925,512,31.8629513,185.269089,380.6874,380.3518,73,125.732277,27,1.04826736,3126.387,8438.928,272.1356,140.949921,1644.47021,3281.96484,14.5612793,2626.84058,1697.57,7.551376,804.25
5.413984338,1.557677185,43.43474,20.8372154,79.58975,67.64083,59.25454,8477.406,19.0467377,483.0143,57.7058067,837.811768,21.9,21.9917984,1.03989661,26.7543049,73.40401,56.59354,54.2828369,67,263.822968,29.9029236,7.559216,520,32.28759,184.6866,381.410461,381.218781,73,125.0563,27,1.04134059,3136.546,8492.917,269.629242,141.34465,1693.54285,3314.359,14.26194,2614.28125,1703.80212,7.30597544,782.3333333
5.130230064,1.55399963,42.90706,21.35957,79.52289,68.5635757,59.38907,8486.803,17.8279419,483.0143,57.55703,841.5186,21.9,21.9883747,1.0401628,26.7599545,73.4397659,56.46941,54.31291,67,265.598236,28.287262,8.766816,520,32.2508774,184.428131,382.792816,382.612549,73,125.0563,27,1.04081738,3130.41235,8496.661,274.054077,140.194122,1663.27856,3333.69287,13.9110413,2622.263,1702.61682,7.37607241,796.7
5.218293612,1.407247869,42.644577,20.71416,78.58396,68.3325653,59.05005,8466.212,18.1726685,483.0143,57.7839432,839.014,21.9,21.9878368,1.03995824,26.7652988,73.30053,56.69654,55.05286,67,261.769135,28.65778,10.1528959,520,32.2760735,183.121048,380.484,380.48468,73,125.0563,27,1.04029262,3132.388,8456.117,262.575623,141.673859,1815.13416,3353.51123,13.8351364,2610.90845,1536.787,6.867195,769
5.161897616,1.381704607,42.6233521,20.9045315,79.03029,68.36269,59.0250359,8428.916,17.8513184,483.0143,57.66766,841.1332,21.9,21.9878139,1.03978717,26.7712669,73.48745,56.2609329,53.7427979,67,262.671326,28.74345,9.071723,520,32.3048553,185.877762,379.2634,379.1461,73,125.0563,27,1.03969467,3108.34839,8436.149,267.756134,147.013,1770.16528,3255.6853,13.8787613,2625.984,1499.68652,7.639453,773.1666667
5.2009265,1.373367372,42.6375237,20.7992115,78.74321,68.71622,58.9007072,8443.718,18.19188,483.0143,57.40444,838.8043,21.92,21.9979115,1.03973472,26.7788525,73.27509,56.34823,55.2470741,67,265.548523,29.0274086,8.603725,520,32.2819366,183.73111,379.4908,379.9673,73,125.0563,27,1.03980386,3134.91113,8435.709,273.670868,145.156738,1739.92712,3273.75122,13.7143555,2588.09668,1500.55774,7.04142,817.8333333
4.986659828,1.371201563,42.9596024,21.0347328,79.83563,68.92179,59.4053879,8508.798,17.68602,483.0143,57.8583946,839.3563,21.92,21.97593,1.0404036,26.7605171,73.22423,56.8974037,55.51499,67,263.3448,28.4653282,7.084247,520,32.2428436,186.1526,382.657227,383.1993,73,125.0563,27,1.03944159,3164.19214,8517.123,271.518982,140.062286,1829.649,3359.34937,13.1784286,2606.29639,1501.96667,7.86645746,797.25
5.196343468,1.366698011,43.16732,21.6773815,79.00256,68.9033051,59.0972176,8469.593,17.7787781,483.0143,57.6671677,839.620056,21.92,21.9648685,1.03963768,26.7707787,73.29099,56.738472,55.432373,67,262.290741,30.0490932,11.534606,520,32.1892624,185.313141,381.12793,381.177643,73,125.0563,27,1.03878629,3106.34058,8445.795,278.8879,141.24823,1854.7395,3363.83618,12.6637268,2605.087,1498.40442,7.55288172,758.5
5.201369729,1.563861599,42.4705467,27.5512276,79.02479,68.7317047,58.86411,8392.441,17.6647186,483.0143,57.9346924,839.6375,21.92,21.93051,1.04020178,26.750824,73.4111557,56.5759735,55.16931,67,263.9575,28.7654514,8.047743,520,27.3786831,180.687637,377.8258,378.5421,73,125.0563,27,1.03967535,3122.81714,8398.562,265.50354,168.52684,1375.08,2457.84937,13.0942,2620.90649,1701.99951,6.269014,766.5
4.6670583,1.532837516,42.485714,26.6311913,80.08439,68.73619,60.0982246,8622.899,17.72255,483.0143,58.3505,839.841064,21.92,21.922123,1.03965247,26.73976,73.48745,55.8456764,53.834,67,262.133453,27.953619,2.79044414,520,32.3156,185.618027,387.884125,387.558472,73,125.0563,27,1.04060626,3196.383,8598.224,268.365662,171.083,1452.63086,2723.3938,13.2199783,2405.00854,1702.055,7.52164555,796.5
4.8327727,1.648006982,42.3713,22.334219,79.746,66.7637939,59.4016075,8489.289,20.9938354,483.0143,58.38865,870.064758,21.5,21.4969978,1.039766,26.3221626,73.40712,54.038456,54.44187,72,262.7265,29.289917,11.76891,562,31.9185333,169.445313,382.093842,381.902222,73,114.9166,27,1.03934,3131.07813,8484.631,283.2137,142.7648,1645.06482,3235.12817,12.7947006,2419.38232,1801.78967,7.03355932,734.4
5.306152465,1.622861433,43.05413,20.7983646,80.05731,65.74908,59.6145172,8569.54,22.1399689,483.0143,58.3505,872.5127,21.5,21.5082188,1.039207,26.34776,73.22423,53.71017,55.13354,73,263.9947,28.2706451,10.5716524,570,32.35858,170.592926,385.079,385.4979,73,114.9166,27,1.03900087,3162.43335,8572.909,286.778473,131.601273,1791.23645,3571.37524,12.9891586,2416.16431,1799.44128,7.44172668,759.6666667
5.207829462,1.582590343,43.1321754,20.9275627,81.52237,64.59772,60.78881,8744.164,24.1112823,483.0143,58.9227142,873.621643,21.5,21.5282745,1.04013669,26.1959724,73.2803345,53.05864,55.0364151,74,263.674,28.03784,7.198813,581,33.09608,170.794922,392.719482,393.151367,73,114.9166,27,1.04012167,3242.08057,8757.719,278.874847,132.939377,1747.64087,3534.761,13.2383556,2403.582,1798.90894,7.81233263,714.6
5.479006471,1.612027915,43.1677742,22.3198261,80.1506653,65.7773056,59.94159,8610.72949,22.3127136,483.0143,58.3350525,871.20166,21.4,21.4109058,1.04054642,26.2070656,73.3344345,53.3040352,54.667202,74,265.121552,27.49688,7.444244,577,33.2366142,170.672134,387.365967,387.559723,73,115.1648,27,1.03907263,3186.25464,8620.854,294.048279,144.268768,1585.04272,3250.71631,12.9010468,2420.28442,1797.10132,7.62068,734.6
5.373791008,1.631060356,43.53962,21.892086,80.48899,65.73677,59.6624451,8549.111,22.2022858,483.0143,58.2523422,871.5995,21.4,21.40522,1.03939,26.1807137,73.13522,53.1765633,55.8374176,74,269.783569,28.67396,0.007550514,577,33.3663177,170.871567,384.7154,384.710022,73,114.487358,27,1.03937519,3149.51416,8547.975,283.775452,150.28508,1747.67419,3162.98779,13.9508133,2417.18164,1802.79321,7.80037069,722.4
5.332385782,1.617800284,43.30842,22.61684,79.91096,65.68402,59.80285,8565.333,22.49141,483.0143,58.7701225,873.2498,21.4,21.4111824,1.03948784,26.2079411,73.10979,52.9764061,56.3656158,74,269.1415,28.5366631,4.602668,578,32.8460236,166.774918,385.2057,386.17,73,114.487358,27,1.0396539,3185.288,8576.975,286.171051,147.960983,1726.48682,3228.5083,14.052002,2420.03,1796.71143,6.582117,735.4166667
4.212547273,1.615143844,43.3060722,21.4411469,81.11087,65.40872,59.9989281,8595.552,22.7230225,483.0143,58.3505,842.231,21.4,21.41094,1.04063249,26.2100372,73.26238,53.0643234,55.1467972,74,270.612,28.3342075,0.3201234,578,33.1976242,170.323578,387.156769,387.63,73,115.1648,27,1.03991354,3182.303,8572.856,288.463379,145.047989,1881.81091,3300.10474,14.6679344,2425.342,1802.31018,7.388117,724.25
4.244705562,1.626265328,43.0981979,22.2021027,79.93266,65.65656,59.63248,8549.111,22.5197754,483.0143,57.6307068,835.5029,21.4,21.43097,1.04060042,26.202919,73.22423,53.428936,56.051033,74,269.8514,29.780859,0.116051279,578,33.26927,172.753479,384.9362,384.710022,73,115.1648,27,1.04043519,3156.242,8538.723,284.232239,150.02861,1738.50427,3072.01221,14.5284042,2410.31519,1798.04358,8.556399,725.5833333
4.267540667,1.621974657,42.97018,22.6636677,80.7357941,65.31427,60.0347939,8608.721,23.2671661,483.0143,58.21726,820.9591,21.4,21.4339333,1.04041088,26.2059212,73.09344,52.960865,56.5250969,74,275.223267,29.8301373,2.60446763,582,33.2313728,170.086639,387.6957,387.478638,73,115.1648,27,1.04081416,3198.22656,8600.187,280.967651,148.295288,1790.33752,3124.14673,13.1324329,2412.09546,1801.43787,7.22674227,742.9166667
4.794811871,1.606790936,42.749588,21.8068581,80.5296555,66.87383,60.105793,8613.366,20.6724854,483.0143,58.5103455,834.953369,21,21.0405312,1.04018033,26.1793842,73.31159,53.7637177,54.7582932,74,271.919037,28.81526,1.74183059,578,32.733017,170.0849,387.623352,388.0516,73,124.1,27,1.0397867,3201.95532,8578.254,279.4564,140.9956,1907.42847,3339.41943,13.17704,2432.021,1798.37744,6.942303,728.5
4.76396482,1.614228748,43.3177376,21.6863422,80.3425,66.58689,59.7913933,8578.736,21.064743,483.0143,58.7701225,836.04834,21,21.03891,1.03995347,26.1719112,73.24331,53.0234337,55.8015556,74,269.105743,28.7297421,9.776239,580,33.2673721,170.201019,385.6669,385.044159,73,115.1648,27,1.04014874,3157.87476,8541.881,275.771179,142.541245,1861.75964,3322.37573,13.3514938,2396.42944,1798.08557,7.046038,698.6666667
4.868819808,1.623173235,42.64698,21.737114,80.77582,66.74512,59.8691521,8592.018,21.0657043,483.0143,58.20398,835.8509,21,21.0412025,1.04027462,26.1726685,73.39763,53.53314,54.1499977,74,272.1489,28.6157188,9.291037,580,33.1788063,169.3162,386.801117,386.860962,73,115.1648,27,1.03984976,3185.55225,8582.649,278.5098,140.537033,1896.55322,3397.76318,12.6784439,2420.90112,1799.96924,6.88806725,713.1666667
4.935142812,1.610278016,43.4337158,21.8754387,80.92483,66.62955,60.1023865,8626.615,20.9424286,483.0143,58.0923233,854.7882,21,21.0284157,1.04065561,26.1670132,73.2051544,53.5294075,55.42668,74,268.935974,28.4964848,10.5340519,580,33.15773,170.714142,388.498444,388.1977,73,115.1648,27,1.041248,3188.55713,8618.724,276.9167,138.283127,1946.36646,3428.81714,12.3657894,2408.24414,1799.059,7.542983,725.2
4.517293292,1.616314387,43.0537834,21.1958714,81.02932,66.7757645,59.8817825,8582.611,20.853302,483.0143,58.239872,856.6402,21,21.0289211,1.0402509,26.17268,73.25475,53.3385468,54.7327881,74,268.517517,27.71936,11.36254,580,33.12562,169.017654,386.505859,386.275635,73,115.1648,27,1.03956985,3179.45142,8590.753,282.136017,139.165924,1929.901,3440.67578,12.0567474,2403.55737,1798.35437,6.985164,757.1
4.82578867,1.766191511,42.0402641,23.2825661,75.08583,69.129364,56.0857544,7879.06738,17.3444977,483.0143,56.444252,855.743347,21.2,21.1468048,1.03987026,26.7579365,73.30053,56.1969833,55.3690643,68,271.8731,30.6717243,13.5130186,530,30.4019165,170.33287,354.499146,354.558044,73,115.1648,27,1.03999639,2914.46533,7858.326,281.301636,162.24234,1464.92493,2987.29,12.2777929,2412.33472,1802.66687,7.299803,742.9166667
4.644653493,1.686833593,42.3282051,22.9389439,78.62111,67.39995,58.19958,8229.741,20.2425022,483.0143,57.99708,839.531738,21.2,21.1651955,1.04015827,26.7511883,73.39895,54.789978,54.1806374,70,271.381,30.3236,11.8744869,550,30.8712158,167.550629,372.155884,371.149933,73,115.1648,27,1.03975356,3078.02173,8247.253,286.675659,152.222351,1568.07239,3106.41455,13.3801346,2411.87915,1799.85779,6.595546,734.75
4.527280651,1.614676855,42.7519646,22.1582336,81.1013947,63.8968353,60.1000023,8650.644,25.03012,483.0143,58.5808945,838.1123,21.2,21.19004,1.03929889,26.3439465,73.07164,53.25062,55.65458,74,271.666229,29.1794014,6.02835,578,32.26378,168.726563,388.184021,389.0109,73,115.1648,27,1.041233,3209.93384,8614.183,283.04245,143.9957,1651.21069,3273.486,13.5732574,2410.90356,1798.25488,7.13030767,746.8
4.491405001,1.595379774,43.16128,22.5413933,81.8257751,63.4144821,60.89504,8749.136,25.764349,483.0143,59.0714874,840.1957,21.2,21.2151852,1.03973532,26.2744465,73.4250259,52.4680061,54.46534,75,270.301331,28.3671913,6.02042055,582.9998,33.1826744,169.4599,393.9241,393.724335,73,115.503517,27,1.039845,3245.352,8766.832,277.7401,144.667023,1651.76086,3308.201,14.68483,2412.386,1802.57935,7.24474859,719.6666667
5.116514995,1.6034083,42.33605,22.3420086,81.75733,63.48502,60.6236649,8711.139,25.7975159,483.0143,58.50309,840.098755,21.2,21.19891,1.0409385,26.24246,73.2751,53.1172752,55.10325,75,268.682739,28.7642326,0,583,33.2290077,167.9634,391.6007,392.001251,73,114.487358,27,1.039075,3216.365,8725.739,261.633728,147.189346,1635.91333,3258.817,13.7114973,2404.12939,1802.01245,6.82697868,722.25
5.145467671,1.614432683,42.5993729,22.31436,80.1863556,66.2718,60.1510239,8601.351,21.635849,483.0143,58.3240356,839.3572,20.95,21.0185032,1.03761053,26.250803,73.20897,52.75463,55.5528526,74,270.0118,28.1574917,6.500782,581.141357,32.7220879,170.812057,387.834045,388.138855,73,115.1648,27,1.03933632,3182.84,8656.934,252.732117,147.305069,1659.13062,3230.0957,13.4743977,2406.50024,1796.503,7.752957,724
5.133633464,1.607003937,42.2296066,22.234621,81.07013,65.94761,60.35422,8664.997,22.1761169,483.0143,57.97284,886.2456,20.95,21.03595,1.03966963,26.2658424,73.17082,53.7371864,55.8326073,74,269.083221,27.8854561,4.87547541,581.9964,33.24037,168.757416,389.868683,389.9232,73,115.0407,27,1.03967476,3174.492,8674.935,256.681274,144.185333,1559.40088,3261.71851,13.4420843,2414.17334,1803.02942,6.805438,700.1666667
5.086266423,1.586918081,43.10588,21.8853,82.3943558,66.0766754,61.10679,8789.081,21.7762451,483.0143,59.5211449,887.609,20.95,21.02913,1.03994083,26.2550449,73.1403046,53.0436821,56.4053078,75,270.5604,29.2333641,1.99447238,581.9982,33.1966934,169.730453,395.172,394.6231,73,114.9166,27,1.04050934,3234.628,8800.488,259.347931,137.506378,1708.10083,3468.72,14.4894457,2411.00879,1798.49146,7.52522469,724.5
4.867497704,1.632231129,43.6112823,23.4560566,80.14487,62.8268471,59.51547,8544.755,26.98941,483.0143,60.9766922,889.4867,20.95,21.0302048,1.0403372,24.5865383,73.22423,52.29239,55.98979,79,269.0623,28.812582,1.55363321,615,32.54055,160.214264,384.2041,383.581268,71,104.310364,29,1.03973484,3472.55762,8551.004,258.6084,142.958176,1669.6532,3354.15356,13.9642134,2416.16431,1802.54468,7.733495,728.6666667
4.817728148,1.637482409,43.8586235,23.4156265,79.91018,62.85778,59.0566826,8472.924,26.7631378,483.0143,61.2490921,851.4628,20.95,21.03966,1.03934455,24.60299,73.15747,52.08652,56.4231644,79,264.404724,27.919199,11.6157885,614.012146,32.8805923,160.669388,381.796356,381.675934,71,104.9664,29,1.04021978,3446.98535,8484.104,257.278625,143.691666,1658.44043,3345.72534,13.2979679,2410.834,1800.78479,7.80325031,721
4.743575788,1.544686377,43.7399864,23.6715851,80.4761658,63.2656631,59.5664253,8528.092,26.2560577,483.0143,61.6949654,848.711731,20.95,21.0411663,1.04018962,24.595026,73.09592,50.96397,56.69316,79,249.898285,27.9513836,4.06572342,614,32.5963554,160.219025,383.607941,383.637054,71,104.310364,29,1.03979743,3467.269,8510.607,258.7121,140.403,1692.47864,3368.08374,14.4016237,2408.484,1699.4928,8.311285,715.9166667
4.791971416,1.542908306,43.5512352,22.3438835,79.61312,62.9246,59.211792,8477.039,26.6338043,483.0143,61.1220131,803.986,20.95,21.0413361,1.04043412,24.6215649,73.22423,51.6674843,54.8817558,79,248.498062,27.9775963,8.646579,615,32.6576767,160.2853,381.286,380.691864,71,104.310364,29,1.03988349,3470.33325,8480.856,263.012268,135.82753,1822.14221,3505.78516,13.1369419,2400.54932,1699.85107,8.065117,745
4.81032355,1.539595745,43.35851,22.5393238,79.91349,63.1068649,59.3086281,8480,26.52562,483.0143,63.01976,805.16925,20.95,21.0394039,1.04013431,24.6041679,73.1618042,51.42773,55.7114258,79,249.471191,27.4202347,7.787954,615,32.65647,159.025848,382.1711,382.221527,71,104.310364,29,1.0392102,3495.85254,8491.086,258.282867,137.466644,1757.13672,3468.29565,13.5536451,2411.07813,1701.85547,7.730981,667.1666667
4.675078676,1.527284352,44.00702,22.41827,79.79912,64.5015,59.92168,8578.727,24.0747681,483.0143,62.3369179,803.1409,20.6,20.65087,1.04010677,24.6126137,73.18608,50.89845,55.6522636,79,248.944046,29.0891323,0.006063664,615.698242,32.73638,159.65184,386.211548,386.345,71,112.89,29,1.03855169,3511.90454,8569.766,248.981277,133.166733,1786.66626,3591.01563,12.9840612,2415.732,1698.06519,7.5439105,713.9
5.0300845,1.631204219,46.8184929,27.8116837,76.4016342,60.3038445,56.47367,7976.693,30.8562775,483.0143,67.26773,710.1128,19.3,19.2534924,1.029762,19.0425873,73.25906,45.9845238,56.3996239,93,250.938049,28.04437,10.0336237,725,32.61865,134.718277,359.200134,358.347382,65.99999,82.41749,34.0000076,1.02858841,4123.96533,7979.26953,236.781754,138.786285,1703.2345,3387.09082,12.6754761,2416.74561,1697.23828,7.605569,627.6666667
4.784850198,1.600049469,47.264164,27.7739029,78.16022,59.86256,57.56629,8171.13867,32.2480469,483.0143,68.6581955,709.453,19.3,19.2742958,1.021757,19.0376358,73.03349,45.18032,56.5358963,93,254.061279,28.07913,8.071417,734,32.882782,134.7628,368.294434,368.262238,65.99999,82.41749,34.0000076,1.02361631,4239.32666,8194.557,230.329132,132.202316,1824.25085,3591.457,11.7252874,2399.02344,1697.60913,7.63908863,590.1
4.564251435,1.59544221,46.3225746,31.34476,78.03187,61.93903,57.25371,8106.747,28.167099,483.0143,66.05249,708.892151,19.33,19.241209,1.01960289,18.9309082,73.63123,46.21536,59.1252327,91,268.079529,29.6640072,0.003565592,711.9,31.9420853,136.093887,365.028748,364.803619,67,83.66625,33,1.02018976,3962.61377,8129.56641,250.9433,170.7796,1370.027,2701.78149,12.8165131,2291.00122,1700.98535,7.267682,592.2
4.282125844,1.552052605,46.5724754,30.2986546,80.27546,57.4509773,58.2998734,8332.119,35.9450073,483.0143,70.11439,686.0631,19.33,19.364706,1.01973033,18.9752159,73.508606,45.6805077,59.4606819,93,270.1015,30.2499771,0,734,33.1136551,134.400909,374.635559,375.74707,67.5,84.29063,32.5,1.02017379,4050.12451,8346.254,254.671158,148.925,1550.44727,3108.48364,13.9334183,2326.95728,1702.08521,7.594242,595.5
4.270886939,1.55843606,48.0697327,30.2784824,80.8151,57.468605,60.6678123,8756.744,35.85907,483.0143,70.41657,725.3597,19.4,19.3315239,1.01995444,18.99131,73.70871,45.340374,59.2984,94,268.902435,29.7786674,7.593976,734,33.0849075,134.642578,394.5261,394.899384,67,83.66625,33,1.020547,4325.329,8779.746,238.52948,132.1819,1790.67285,3622.6626,12.666748,2310.82617,1698.01343,7.53154755,582.75
4.14223421,1.496062461,46.5896072,26.96827,81.6979752,55.138073,60.6944275,8733.818,39.9765,483.0143,66.8879242,728.0652,19.71,19.7158337,1.02028823,18.9663086,73.62224,46.34243,59.5867157,94,270.032257,29.7992153,0.006198138,734,33.2193375,135.986465,392.5252,392.406555,68.8,85.914,31.2,1.02092147,3945.501,8744.17,256.419739,132.371109,1788.02869,3562.3064,13.6085434,2288.828,1697.86011,7.996987,613.3333333
4.404960302,1.574010728,46.3186646,26.8304329,79.06674,54.7705154,58.4897461,8315.734,39.84149,483.0143,64.6868057,728.6448,19.71,19.756731,1.01954091,18.9509277,73.71633,45.6961441,58.84036,94,269.402832,30.8955879,6.108096,734,33.2492065,134.801559,374.130646,374.208038,68,84.915,32,1.02041161,3904.279,8308.022,257.6334,148.760147,1604.89148,3221.227,13.38282,2327.426,1701.58777,7.46352673,581.1
4.399701936,1.574014223,45.79305,26.0507488,78.41534,58.61806,58.1849861,8265.51,33.32724,483.0143,64.8012543,727.172546,19.65,19.4931,1.02003086,19.00101,73.4111557,45.74998,59.7848854,94,220.060959,28.7122345,9.600976,734,33.0767975,134.6497,371.82843,371.7395,68,84.915,32,1.01962316,3893.672,8295.398,258.864075,148.7589,1622.79236,3230.21387,14.0307074,2298.77173,1696.97241,7.29894352,559.9
4.932074497,7.32E-07,45.23057,35.7512856,64.10034,71.29381,53.8155251,7379.922,13.80661,483.0143,64.4189758,755.933044,16,15.9586334,1.01431608,18.674633,66.92798,45.259407,46.14864,97,50.06846,21.8818741,25.8670521,750.9,31.0502625,124.420715,331.119965,331.2441,66,76.3125,34,1.01532221,3794.56323,7364.33154,269.598328,0,2728.63477,0,14.3646317,2326.4668,0.000709592,7.16569757,398.75
5.369359212,1.645422334,43.30353,25.5077229,76.14162,72.44054,59.0761261,8350.736,11.3002777,482.899872,60.399025,1018.3269,22,21.9643021,1.03015256,26.962635,73.66371,58.3557549,55.3833275,62,251.971115,28.1538162,2.36008668,487,30.03158,184.115234,376.8729,376.187469,73,124.246,27,1.02980912,3090.37451,8340.223,257.746063,176.102356,1394.68384,2815.19946,14.9515457,2425.31982,1703.35449,7.908036,764.2
4.853646722,1.545444151,44.1136932,22.8897648,79.51106,70.79255,59.71408,8489.679,14.379776,483.0143,60.6660576,1016.75433,22,21.9749317,1.03521788,26.9777126,73.76609,57.3347855,55.3079758,65,249.567017,28.7303944,2.88044071,503,31.0582752,184.861115,383.386658,383.6899,73,124.651154,27,1.03522158,3162.16748,8495.576,258.7885,147.9952,1635.39185,3293.32861,15.4123306,2406.336,1697.70325,8.023877,785.4
4.73840429,1.517246285,44.11728,22.599781,80.50204,70.24668,60.3060379,8601.544,15.3804169,483.0143,60.6660576,1001.24762,22,21.981102,1.03494608,27.0022964,73.56668,57.3438225,56.1130447,66,249.194336,28.23381,4.61477375,511,31.7157154,185.317474,387.3805,386.969238,73,123.84304,27,1.03503931,3163.589,8605.103,252.681747,152.820267,1593.07751,3210.2583,14.7650146,2418.88354,1696.68286,8.258431,770.5833333
4.970401864,1.541227902,44.1176453,22.7864075,79.57521,70.55759,59.8778076,8527.943,15.0542908,483.0143,60.0213623,1002.80695,22,21.9966316,1.03572524,26.9711857,73.55421,57.5016823,55.89716,65,251.172058,28.3964863,4.27565861,509,31.4625854,184.997131,383.9496,383.9335,73,123.84304,27,1.03503489,3168.834,8537.857,259.202423,155.513412,1575.88879,3185.42017,15.175621,2413.88574,1702.415,7.98918056,729.9166667
4.871141846,1.532922023,43.1677742,22.6261864,79.32927,70.54035,60.16897,8555.327,14.8921051,482.461334,60.2883949,1003.53894,22,21.9996433,1.03520107,27.0121956,73.71633,56.65483,55.2457123,65,249.997787,28.13612,0.5363056,509,31.43065,183.310745,384.88443,385.2551,73,123.977364,27,1.03526175,3156.94824,8541.213,261.3255,154.06781,1626.40833,3186.70532,15.0825577,2406.06445,1697.83875,7.53168964,782.5
4.815814633,1.524376452,43.31971,21.0981731,80.2549744,71.0113,60.35596,8582.398,14.209549,483.0143,60.93309,1027.37561,22,21.9994564,1.0351516,27.0363522,73.5806961,57.79028,55.62311,65,249.755249,28.0662212,6.924823,505,31.2981148,185.080719,386.174072,385.907928,73,124.921249,27,1.03444767,3182.01733,8595.713,257.848633,145.023178,1685.35315,3430.38965,14.946167,2395.33081,1702.54,7.361202,762.9166667
5.13830856,1.538674495,43.4729538,20.70241,79.39078,70.67529,60.1134834,8553.013,14.2575073,483.0143,60.6650848,1027.54443,22,21.99706,1.03483057,27.036768,73.84032,56.9879,54.7492867,65,249.320648,28.5319214,1.921002,505,31.3505268,184.5916,384.782562,384.2128,73,124.921249,27,1.03507292,3149.51538,8544.699,257.684235,145.872757,1702.93616,3399.181,15.1205368,2411.34058,1698.35,7.44964027,795.1666667
5.053702736,1.525922586,43.3212128,21.1685333,79.3477859,70.59088,60.0788651,8532.468,14.4216461,483.0143,60.74235,1021.45508,22,21.9962616,1.03525686,27.0280857,73.57646,57.6176224,55.921524,65,248.523361,28.4212952,1.20878959,505,31.4589729,184.713974,384.0002,384.216583,73,135.05,27,1.035262,3171.68018,8541.445,256.75174,148.732086,1694.5636,3308.44531,14.7374954,2418.996,1697.16943,7.73749256,762.1666667
5.074462311,1.5345158,43.8544273,22.7020874,78.84355,70.32922,59.8628159,8560,14.2444153,480.378723,61.9172974,1012.69623,22,21.6888161,1.02566314,26.8333817,73.66258,56.6026878,56.0266876,65,251.05452,27.7940311,6.657063,511.062073,31.2937183,187.512253,384.2506,385.2,72,133.2,28,1.02659464,3302.23438,8560.283,256.55368,149.302109,1652.80835,3298.14063,14.7156649,2418.72437,1702.14844,8.350586,765.5
